Region,TL,TR,reporting_date,sCh,cCh,deaths,CFR
North,2011-07-04,2011-07-10,2011-07-10,908,282,7,2.4822695035460995
North,2011-07-11,2011-07-17,2011-07-17,808,294,8,2.7210884353741496
North,2011-07-18,2011-07-24,2011-07-24,768,100,4,4.0
North,2011-07-25,2011-07-31,2011-07-31,466,179,7,3.910614525139665
North,2011-08-01,2011-08-07,2011-08-07,782,281,10,3.558718861209965
North,2011-08-08,2011-08-14,2011-08-14,961,367,9,2.452316076294278
North,2011-08-15,2011-08-21,2011-08-21,700,286,9,3.146853146853147
North,2011-08-22,2011-08-28,2011-08-28,805,375,6,1.6
North,2011-08-29,2011-09-04,2011-09-04,807,334,5,1.4970059880239521
North,2011-09-05,2011-09-11,2011-09-11,619,279,9,3.225806451612903
North,2011-09-12,2011-09-18,2011-09-18,677,187,6,3.2085561497326207
North,2011-09-19,2011-09-25,2011-09-25,878,257,5,1.9455252918287937
North,2011-09-26,2011-10-02,2011-10-02,500,92,2,2.1739130434782608
North,2011-10-03,2011-10-09,2011-10-09,413,148,4,2.7027027027027026
North,2011-10-10,2011-10-16,2011-10-16,505,222,4,1.8018018018018018
North,2011-10-17,2011-10-23,2011-10-23,248,39,2,5.128205128205128
North,2011-10-24,2011-10-30,2011-10-30,250,125,1,0.8
North,2011-10-31,2011-11-06,2011-11-06,137,41,1,2.4390243902439024
North,2011-11-07,2011-11-13,2011-11-13,201,58,1,1.7241379310344827
North,2011-11-14,2011-11-20,2011-11-20,115,56,2,3.571428571428571
North,2011-11-21,2011-11-27,2011-11-27,45,4,0,0.0
North,2011-11-28,2011-12-04,2011-12-04,39,9,0,0.0
North,2011-12-05,2011-12-11,2011-12-11,36,17,0,0.0
North,2011-12-12,2011-12-18,2011-12-18,23,6,0,0.0
North,2011-12-19,2011-12-25,2011-12-25,7,3,0,0.0
North,2011-12-26,2012-01-01,2012-01-01,0,0,0,0.0
North,2012-01-02,2012-01-08,2012-01-08,35,21,1,4.761904761904762
North,2012-01-09,2012-01-15,2012-01-15,40,9,0,0.0
North,2012-01-16,2012-01-22,2012-01-22,80,16,0,0.0
North,2012-01-23,2012-01-29,2012-01-29,0,0,0,0.0
North,2012-01-30,2012-02-05,2012-02-05,50,26,0,0.0
North,2012-02-06,2012-02-12,2012-02-12,79,0,0,0.0
North,2012-02-13,2012-02-19,2012-02-19,45,15,0,0.0
North,2012-02-20,2012-02-26,2012-02-26,26,9,0,0.0
North,2012-02-27,2012-03-04,2012-03-04,43,5,1,20.0
North,2012-03-05,2012-03-11,2012-03-11,111,39,1,2.564102564102564
North,2012-03-12,2012-03-18,2012-03-18,29,0,0,0.0
North,2012-03-19,2012-03-25,2012-03-25,23,0,0,0.0
North,2012-03-26,2012-04-01,2012-04-01,26,7,0,0.0
North,2012-04-02,2012-04-08,2012-04-08,54,35,1,2.857142857142857
North,2012-04-09,2012-04-15,2012-04-15,0,0,0,0.0
North,2012-04-16,2012-04-22,2012-04-22,39,21,0,0.0
North,2012-04-23,2012-04-29,2012-04-29,40,10,0,0.0
North,2012-04-30,2012-05-06,2012-05-06,236,68,2,2.941176470588235
North,2012-05-07,2012-05-13,2012-05-13,176,39,1,2.564102564102564
North,2012-05-14,2012-05-20,2012-05-20,28,8,0,0.0
North,2012-05-21,2012-05-27,2012-05-27,120,58,2,3.4482758620689653
North,2012-05-28,2012-06-03,2012-06-03,163,52,1,1.9230769230769231
North,2012-06-04,2012-06-10,2012-06-10,104,48,0,0.0
North,2012-06-11,2012-06-17,2012-06-17,126,81,2,2.4691358024691357
North,2012-06-18,2012-06-24,2012-06-24,19,8,0,0.0
North,2012-06-25,2012-07-01,2012-07-01,95,25,0,0.0
North,2012-07-02,2012-07-08,2012-07-08,52,31,0,0.0
North,2012-07-09,2012-07-15,2012-07-15,147,56,1,1.7857142857142856
North,2012-07-16,2012-07-22,2012-07-22,160,61,1,1.639344262295082
North,2012-07-23,2012-07-29,2012-07-29,37,13,0,0.0
North,2012-07-30,2012-08-05,2012-08-05,151,77,0,0.0
North,2012-08-06,2012-08-12,2012-08-12,146,72,1,1.3888888888888888
North,2012-08-13,2012-08-19,2012-08-19,0,0,0,0.0
North,2012-08-20,2012-08-26,2012-08-26,715,15,0,0.0
North,2012-08-27,2012-09-02,2012-09-02,185,59,2,3.389830508474576
North,2012-09-03,2012-09-09,2012-09-09,0,0,0,0.0
North,2012-09-10,2012-09-16,2012-09-16,42,25,1,4.0
North,2012-09-17,2012-09-23,2012-09-23,0,0,0,0.0
North,2012-09-24,2012-09-30,2012-09-30,0,0,0,0.0
North,2012-10-01,2012-10-07,2012-10-07,36,0,0,0.0
North,2012-10-08,2012-10-14,2012-10-14,148,72,1,1.3888888888888888
North,2012-10-15,2012-10-21,2012-10-21,0,0,0,0.0
North,2012-10-22,2012-10-28,2012-10-28,147,91,0,0.0
North,2012-10-29,2012-11-04,2012-11-04,35,0,0,0.0
North,2012-11-05,2012-11-11,2012-11-11,0,0,0,0.0
North,2012-11-12,2012-11-18,2012-11-18,99,0,0,0.0
North,2012-11-19,2012-11-25,2012-11-25,31,19,0,0.0
North,2012-11-26,2012-12-02,2012-12-02,32,15,0,0.0
North,2012-12-03,2012-12-09,2012-12-09,13,0,0,0.0
North,2012-12-10,2012-12-16,2012-12-16,136,22,0,0.0
North,2012-12-17,2012-12-23,2012-12-23,0,0,0,0.0
North,2012-12-24,2012-12-30,2012-12-30,7,0,0,0.0
North,2012-12-31,2013-01-06,2013-01-06,28,11,0,0.0
North,2013-01-07,2013-01-13,2013-01-13,52,21,1,4.761904761904762
North,2013-01-14,2013-01-20,2013-01-20,0,0,0,0.0
North,2013-01-21,2013-01-27,2013-01-27,91,14,0,0.0
North,2013-01-28,2013-02-03,2013-02-03,0,0,0,0.0
North,2013-02-04,2013-02-10,2013-02-10,15,3,0,0.0
North,2013-02-11,2013-02-17,2013-02-17,0,0,0,0.0
North,2013-02-18,2013-02-24,2013-02-24,1,1,0,0.0
North,2013-02-25,2013-03-03,2013-03-03,0,0,0,0.0
North,2013-03-04,2013-03-10,2013-03-10,120,0,0,0.0
North,2013-03-11,2013-03-17,2013-03-17,0,0,0,0.0
North,2013-03-18,2013-03-24,2013-03-24,55,36,0,0.0
North,2013-03-25,2013-03-31,2013-03-31,70,40,2,5.0
North,2013-04-01,2013-04-07,2013-04-07,87,38,1,2.631578947368421
North,2013-04-08,2013-04-14,2013-04-14,0,0,0,0.0
North,2013-04-15,2013-04-21,2013-04-21,177,54,0,0.0
North,2013-04-22,2013-04-28,2013-04-28,0,0,0,0.0
North,2013-04-29,2013-05-05,2013-05-05,78,49,0,0.0
North,2013-05-06,2013-05-12,2013-05-12,92,33,1,3.0303030303030303
North,2013-05-13,2013-05-19,2013-05-19,422,96,2,2.083333333333333
North,2013-05-20,2013-05-26,2013-05-26,45,0,0,0.0
North,2013-05-27,2013-06-02,2013-06-02,56,0,0,0.0
North,2013-06-03,2013-06-09,2013-06-09,0,0,0,0.0
North,2013-06-10,2013-06-16,2013-06-16,134,53,1,1.8867924528301887
North,2013-06-17,2013-06-23,2013-06-23,0,0,0,0.0
North,2013-06-24,2013-06-30,2013-06-30,66,41,1,2.4390243902439024
North,2013-07-01,2013-07-07,2013-07-07,97,35,0,0.0
North,2013-07-08,2013-07-14,2013-07-14,331,75,1,1.3333333333333335
North,2013-07-15,2013-07-21,2013-07-21,199,106,4,3.7735849056603774
North,2013-07-22,2013-07-28,2013-07-28,15,0,0,0.0
North,2013-07-29,2013-08-04,2013-08-04,90,0,0,0.0
North,2013-08-05,2013-08-11,2013-08-11,465,52,1,1.9230769230769231
North,2013-08-12,2013-08-18,2013-08-18,0,0,0,0.0
North,2013-08-19,2013-08-25,2013-08-25,86,43,0,0.0
North,2013-08-26,2013-09-01,2013-09-01,66,36,0,0.0
North,2013-09-02,2013-09-08,2013-09-08,25,0,0,0.0
North,2013-09-09,2013-09-15,2013-09-15,0,0,0,0.0
North,2013-09-16,2013-09-22,2013-09-22,80,0,0,0.0
North,2013-09-23,2013-09-29,2013-09-29,665,219,5,2.28310502283105
North,2013-09-30,2013-10-06,2013-10-06,57,27,2,7.4074074074074066
North,2013-10-07,2013-10-13,2013-10-13,199,0,0,0.0
North,2013-10-14,2013-10-20,2013-10-20,42,26,0,0.0
North,2013-10-21,2013-10-27,2013-10-27,124,37,1,2.7027027027027026
North,2013-10-28,2013-11-03,2013-11-03,17,0,0,0.0
North,2013-11-04,2013-11-10,2013-11-10,70,46,1,2.1739130434782608
North,2013-11-11,2013-11-17,2013-11-17,42,25,1,4.0
North,2013-11-18,2013-11-24,2013-11-24,96,41,0,0.0
North,2013-11-25,2013-12-01,2013-12-01,0,0,0,0.0
North,2013-12-02,2013-12-08,2013-12-08,0,0,0,0.0
North,2013-12-09,2013-12-15,2013-12-15,4,2,0,0.0
North,2013-12-16,2013-12-22,2013-12-22,41,13,0,0.0
North,2013-12-23,2013-12-29,2013-12-29,9,0,0,0.0
North,2013-12-30,2014-01-05,2014-01-05,52,17,0,0.0
North,2014-01-01,2014-04-30,2014-04-30,16,9,0,0.0
North,2014-01-06,2014-01-12,2014-01-12,0,0,0,0.0
North,2014-01-13,2014-01-19,2014-01-19,0,0,0,0.0
North,2014-01-20,2014-01-26,2014-01-26,24,6,0,0.0
North,2014-01-27,2014-02-02,2014-02-02,45,15,0,0.0
North,2014-02-03,2014-02-09,2014-02-09,49,21,0,0.0
North,2014-02-10,2014-02-16,2014-02-16,184,59,0,0.0
North,2014-02-17,2014-02-23,2014-02-23,0,0,0,0.0
North,2014-02-24,2014-03-02,2014-03-02,65,20,0,0.0
North,2014-03-03,2014-03-09,2014-03-09,36,14,0,0.0
North,2014-03-10,2014-03-16,2014-03-16,18,7,0,0.0
North,2014-03-17,2014-03-23,2014-03-23,133,38,0,0.0
North,2014-03-24,2014-03-30,2014-03-30,181,34,0,0.0
North,2014-03-31,2014-04-06,2014-04-06,153,61,0,0.0
North,2014-04-07,2014-04-13,2014-04-13,0,0,0,0.0
North,2014-04-14,2014-04-20,2014-04-20,34,23,0,0.0
North,2014-04-21,2014-04-27,2014-04-27,234,63,1,1.5873015873015872
North,2014-04-28,2014-05-04,2014-05-04,24,0,0,0.0
North,2014-05-05,2014-05-11,2014-05-11,281,79,1,1.2658227848101267
North,2014-05-12,2014-05-18,2014-05-18,22,9,0,0.0
North,2014-05-19,2014-05-25,2014-05-25,34,15,0,0.0
North,2014-05-26,2014-06-01,2014-06-01,596,337,5,1.483679525222552
North,2014-06-02,2014-06-08,2014-06-08,80,16,0,0.0
North,2014-06-09,2014-06-15,2014-06-15,92,41,0,0.0
North,2014-06-16,2014-06-22,2014-06-22,100,58,1,1.7241379310344827
North,2014-06-23,2014-06-29,2014-06-29,73,0,0,0.0
North,2014-06-30,2014-07-06,2014-07-06,92,0,0,0.0
North,2014-07-07,2014-07-13,2014-07-13,223,35,0,0.0
North,2014-07-14,2014-07-20,2014-07-20,226,14,0,0.0
North,2014-07-21,2014-07-27,2014-07-27,349,79,3,3.79746835443038
North,2014-07-28,2014-08-03,2014-08-03,573,206,5,2.4271844660194173
North,2014-08-04,2014-08-10,2014-08-10,545,221,4,1.809954751131222
North,2014-08-11,2014-08-17,2014-08-17,614,242,5,2.066115702479339
North,2014-08-18,2014-08-24,2014-08-24,267,71,2,2.8169014084507045
North,2014-08-21,2014-11-05,2014-11-05,673,128,6,4.6875
North,2014-08-25,2014-08-31,2014-08-31,591,194,5,2.5773195876288657
North,2014-09-01,2014-09-07,2014-09-07,434,135,2,1.4814814814814816
North,2014-09-08,2014-09-14,2014-09-14,133,48,2,4.166666666666666
North,2014-09-15,2014-09-21,2014-09-21,529,188,6,3.1914893617021276
North,2014-09-22,2014-09-28,2014-09-28,347,143,4,2.797202797202797
North,2014-09-29,2014-10-05,2014-10-05,345,100,3,3.0
North,2014-10-06,2014-10-12,2014-10-12,425,174,3,1.7241379310344827
North,2014-10-13,2014-10-19,2014-10-19,341,67,2,2.9850746268656714
North,2014-10-20,2014-10-26,2014-10-26,161,41,1,2.4390243902439024
North,2014-10-27,2014-11-02,2014-11-02,168,39,0,0.0
North,2014-11-03,2014-11-09,2014-11-09,100,28,1,3.571428571428571
North,2014-11-10,2014-11-16,2014-11-16,52,5,0,0.0
North,2014-11-17,2014-11-23,2014-11-23,81,23,1,4.3478260869565215
North,2014-11-24,2014-11-30,2014-11-30,44,17,0,0.0
North,2014-12-01,2014-12-07,2014-12-07,36,12,0,0.0
North,2014-12-08,2014-12-14,2014-12-14,137,63,1,1.5873015873015872
North,2014-12-15,2014-12-21,2014-12-21,5,3,0,0.0
North,2014-12-22,2014-12-28,2014-12-28,28,10,0,0.0
North,2014-12-29,2015-01-04,2015-01-04,75,0,0,0.0
North,2015-01-05,2015-01-11,2015-01-11,0,0,0,0.0
North,2015-01-12,2015-01-18,2015-01-18,0,0,0,0.0
North,2015-01-19,2015-01-25,2015-01-25,0,0,0,0.0
North,2015-01-26,2015-02-01,2015-02-01,37,10,0,0.0
North,2015-02-02,2015-02-08,2015-02-08,0,0,0,0.0
North,2015-02-09,2015-02-15,2015-02-15,11,4,0,0.0
North,2015-02-16,2015-02-22,2015-02-22,51,20,0,0.0
North,2015-02-23,2015-03-01,2015-03-01,0,0,0,0.0
North,2015-03-02,2015-03-08,2015-03-08,51,26,0,0.0
North,2015-03-09,2015-03-15,2015-03-15,40,22,1,4.545454545454546
North,2015-03-16,2015-03-22,2015-03-22,159,5,0,0.0
North,2015-03-23,2015-03-29,2015-03-29,116,64,2,3.125
North,2015-03-30,2015-04-05,2015-04-05,84,28,0,0.0
North,2015-04-06,2015-04-12,2015-04-12,0,0,0,0.0
North,2015-04-13,2015-04-19,2015-04-19,57,24,0,0.0
North,2015-04-20,2015-04-26,2015-04-26,64,17,0,0.0
North,2015-04-27,2015-05-03,2015-05-03,0,0,0,0.0
North,2015-05-04,2015-05-10,2015-05-10,0,0,0,0.0
North,2015-05-11,2015-05-17,2015-05-17,0,0,0,0.0
North,2015-05-18,2015-05-24,2015-05-24,73,21,1,4.761904761904762
North,2015-05-25,2015-05-31,2015-05-31,182,49,1,2.0408163265306123
North,2015-06-01,2015-06-07,2015-06-07,67,32,2,6.25
North,2015-06-08,2015-06-14,2015-06-14,125,23,0,0.0
North,2015-06-15,2015-06-21,2015-06-21,141,40,1,2.5
North,2015-06-22,2015-06-28,2015-06-28,184,82,1,1.2195121951219512
North,2015-06-29,2015-07-05,2015-07-05,27,17,0,0.0
North,2015-07-06,2015-07-12,2015-07-12,0,0,0,0.0
North,2015-07-13,2015-07-19,2015-07-19,93,42,1,2.380952380952381
North,2015-07-20,2015-07-26,2015-07-26,154,48,2,4.166666666666666
North,2015-07-27,2015-08-02,2015-08-02,291,136,2,1.4705882352941175
North,2015-08-03,2015-08-09,2015-08-09,163,100,1,1.0
North,2015-08-10,2015-08-16,2015-08-16,225,24,1,4.166666666666666
North,2015-08-17,2015-08-23,2015-08-23,0,0,0,0.0
North,2015-08-24,2015-08-30,2015-08-30,286,85,2,2.3529411764705883
North,2015-08-31,2015-09-06,2015-09-06,375,113,4,3.5398230088495577
North,2015-09-07,2015-09-13,2015-09-13,243,111,2,1.8018018018018018
North,2015-09-14,2015-09-20,2015-09-20,681,218,3,1.3761467889908259
North,2015-09-21,2015-09-27,2015-09-27,263,96,1,1.0416666666666665
North,2015-09-28,2015-10-04,2015-10-04,247,76,2,2.631578947368421
North,2015-10-05,2015-10-11,2015-10-11,293,145,4,2.7586206896551726
North,2015-10-12,2015-10-18,2015-10-18,178,70,0,0.0
North,2015-10-19,2015-10-25,2015-10-25,279,85,0,0.0
North,2015-10-26,2015-11-01,2015-11-01,111,10,0,0.0
North,2015-11-02,2015-11-08,2015-11-08,44,0,0,0.0
North,2015-11-09,2015-11-15,2015-11-15,175,84,1,1.1904761904761905
North,2015-11-16,2015-11-22,2015-11-22,241,0,0,0.0
North,2015-11-23,2015-11-29,2015-11-29,77,14,0,0.0
North,2015-11-30,2015-12-06,2015-12-06,116,34,1,2.941176470588235
North,2015-12-07,2015-12-13,2015-12-13,4,1,0,0.0
North,2015-12-14,2015-12-20,2015-12-20,96,44,1,2.272727272727273
North,2015-12-21,2015-12-27,2015-12-27,33,3,0,0.0
North,2016-01-04,2016-01-10,2016-01-10,0,0,0,0.0
North,2016-01-11,2016-01-17,2016-01-17,0,0,0,0.0
North,2016-01-18,2016-01-24,2016-01-24,0,0,0,0.0
North,2016-01-25,2016-01-31,2016-01-31,0,0,0,0.0
North,2016-02-01,2016-02-07,2016-02-07,0,0,0,0.0
North,2016-02-08,2016-02-14,2016-02-14,0,0,0,0.0
North,2016-02-15,2016-02-21,2016-02-21,0,0,0,0.0
North,2016-02-22,2016-02-28,2016-02-28,68,44,0,0.0
North,2016-02-29,2016-03-06,2016-03-06,213,111,3,2.7027027027027026
North,2016-03-07,2016-03-13,2016-03-13,62,0,0,0.0
North,2016-03-14,2016-03-20,2016-03-20,0,0,0,0.0
North,2016-03-21,2016-03-27,2016-03-27,30,15,0,0.0
North,2016-03-28,2016-04-03,2016-04-03,34,17,0,0.0
North,2016-04-04,2016-04-10,2016-04-10,107,15,0,0.0
North,2016-04-11,2016-04-17,2016-04-17,90,8,0,0.0
North,2016-04-18,2016-04-24,2016-04-24,0,0,0,0.0
North,2016-04-25,2016-05-01,2016-05-01,204,60,2,3.3333333333333335
North,2016-05-02,2016-05-08,2016-05-08,63,0,0,0.0
North,2016-05-09,2016-05-15,2016-05-15,183,72,1,1.3888888888888888
North,2016-05-16,2016-05-22,2016-05-22,45,0,1,0.0
North,2016-05-23,2016-05-29,2016-05-29,84,0,0,0.0
North,2016-05-30,2016-06-05,2016-06-05,332,129,3,2.3255813953488373
North,2016-06-06,2016-06-12,2016-06-12,29,18,0,0.0
North,2016-06-13,2016-06-19,2016-06-19,73,18,0,0.0
North,2016-06-20,2016-06-26,2016-06-26,27,0,0,0.0
North,2016-06-27,2016-07-03,2016-07-03,72,0,0,0.0
North,2016-07-04,2016-07-10,2016-07-10,321,105,1,0.9523809523809524
North,2016-07-11,2016-07-17,2016-07-17,122,35,0,0.0
North,2016-07-18,2016-07-24,2016-07-24,328,70,0,0.0
North,2016-07-25,2016-07-31,2016-07-31,193,78,1,1.282051282051282
North,2016-08-01,2016-08-07,2016-08-07,58,34,0,0.0
North,2016-08-08,2016-08-14,2016-08-14,304,58,1,1.7241379310344827
North,2016-08-15,2016-08-21,2016-08-21,31,17,0,0.0
North,2016-08-22,2016-08-28,2016-08-28,185,67,1,1.4925373134328357
North,2016-08-29,2016-09-04,2016-09-04,681,351,5,1.4245014245014245
North,2016-09-05,2016-09-11,2016-09-11,313,80,3,3.75
North,2016-09-12,2016-09-18,2016-09-18,165,34,1,2.941176470588235
North,2016-09-19,2016-09-25,2016-09-25,66,37,0,0.0
North,2016-09-26,2016-10-02,2016-10-02,149,86,1,1.1627906976744187
North,2016-10-03,2016-10-09,2016-10-09,0,0,0,0.0
North,2016-10-10,2016-10-16,2016-10-16,0,0,0,0.0
North,2016-10-17,2016-10-23,2016-10-23,215,70,0,0.0
North,2016-10-24,2016-10-30,2016-10-30,0,0,0,0.0
North,2016-10-31,2016-11-06,2016-11-06,74,22,0,0.0
North,2016-11-07,2016-11-13,2016-11-13,0,0,0,0.0
North,2016-11-14,2016-11-20,2016-11-20,89,27,0,0.0
North,2016-11-21,2016-11-27,2016-11-27,101,22,0,0.0
North,2016-11-28,2016-12-04,2016-12-04,12,6,0,0.0
North,2016-12-05,2016-12-11,2016-12-11,0,0,0,0.0
North,2016-12-12,2016-12-18,2016-12-18,36,16,0,0.0
North,2016-12-19,2016-12-25,2016-12-25,12,0,0,0.0
North,2016-12-26,2017-01-01,2017-01-01,46,0,0,0.0
North,2017-01-02,2017-01-08,2017-01-08,41,23,0,0.0
North,2017-01-09,2017-01-15,2017-01-15,36,17,0,0.0
North,2017-01-16,2017-01-22,2017-01-22,0,0,0,0.0
North,2017-01-23,2017-01-29,2017-01-29,40,11,0,0.0
North,2017-01-30,2017-02-05,2017-02-05,0,0,0,0.0
North,2017-02-06,2017-02-12,2017-02-12,20,9,0,0.0
North,2017-02-13,2017-02-19,2017-02-19,0,0,0,0.0
North,2017-02-20,2017-02-26,2017-02-26,0,0,0,0.0
North,2017-02-27,2017-03-05,2017-03-05,63,24,0,0.0
North,2017-03-06,2017-03-12,2017-03-12,51,0,0,0.0
North,2017-03-13,2017-03-19,2017-03-19,13,5,0,0.0
North,2017-03-20,2017-03-26,2017-03-26,0,0,0,0.0
North,2017-03-27,2017-04-02,2017-04-02,236,104,3,2.8846153846153846
North,2017-04-03,2017-04-09,2017-04-09,1,0,0,0.0
North,2017-04-10,2017-04-16,2017-04-16,0,0,0,0.0
North,2017-04-17,2017-04-23,2017-04-23,14,0,0,0.0
North,2017-04-24,2017-04-30,2017-04-30,56,18,0,0.0
North,2017-05-01,2017-05-07,2017-05-07,88,55,1,1.8181818181818181
North,2017-05-08,2017-05-14,2017-05-14,117,58,0,0.0
North,2017-05-15,2017-05-21,2017-05-21,129,0,0,0.0
North,2017-05-22,2017-05-28,2017-05-28,304,169,4,2.366863905325444
North,2017-05-29,2017-06-04,2017-06-04,0,0,0,0.0
North,2017-06-05,2017-06-11,2017-06-11,132,51,2,3.9215686274509802
North,2017-06-12,2017-06-18,2017-06-18,327,122,2,1.639344262295082
North,2017-06-19,2017-06-25,2017-06-25,90,32,0,0.0
North,2017-06-26,2017-07-02,2017-07-02,342,50,0,0.0
North,2017-07-03,2017-07-09,2017-07-09,158,37,0,0.0
North,2017-07-10,2017-07-16,2017-07-16,106,0,0,0.0
North,2017-07-17,2017-07-23,2017-07-23,0,0,0,0.0
North,2017-07-24,2017-07-30,2017-07-30,208,120,3,2.5
North,2017-07-31,2017-08-06,2017-08-06,452,181,2,1.1049723756906076
North,2017-08-07,2017-08-13,2017-08-13,329,109,2,1.834862385321101
North,2017-08-14,2017-08-20,2017-08-20,0,0,0,0.0
North,2017-08-21,2017-08-27,2017-08-27,139,35,0,0.0
North,2017-08-28,2017-09-03,2017-09-03,0,0,0,0.0
North,2017-09-04,2017-09-10,2017-09-10,91,0,0,0.0
North,2017-09-11,2017-09-17,2017-09-17,147,54,2,3.7037037037037033
North,2017-09-18,2017-09-24,2017-09-24,71,44,1,2.272727272727273
North,2017-09-25,2017-10-01,2017-10-01,111,44,0,0.0
North,2017-10-02,2017-10-08,2017-10-08,60,17,0,0.0
North,2017-10-09,2017-10-15,2017-10-15,131,46,1,2.1739130434782608
North,2017-10-16,2017-10-22,2017-10-22,0,0,0,0.0
North,2017-10-23,2017-10-29,2017-10-29,38,25,1,4.0
North,2017-10-30,2017-11-05,2017-11-05,21,0,0,0.0
North,2017-11-06,2017-11-12,2017-11-12,0,0,0,0.0
North,2017-11-13,2017-11-19,2017-11-19,41,24,0,0.0
North,2017-11-20,2017-11-26,2017-11-26,0,0,0,0.0
North,2017-11-27,2017-12-03,2017-12-03,25,11,0,0.0
North,2017-12-04,2017-12-10,2017-12-10,0,0,0,0.0
North,2017-12-11,2017-12-17,2017-12-17,121,0,0,0.0
North,2017-12-18,2017-12-24,2017-12-24,0,0,0,0.0
North,2017-12-25,2017-12-31,2017-12-31,106,62,1,1.6129032258064515
North,2018-01-01,2018-01-07,2018-01-07,21,0,0,0.0
North,2018-01-01,2018-12-30,2018-12-30,517,147,1,0.6802721088435374
North,2018-01-08,2018-01-14,2018-01-14,43,16,0,0.0
North,2018-01-15,2018-01-21,2018-01-21,0,0,0,0.0
North,2018-01-22,2018-01-28,2018-01-28,9,2,0,0.0
North,2018-01-29,2018-02-04,2018-02-04,0,0,0,0.0
North,2018-02-05,2018-02-11,2018-02-11,13,3,0,0.0
North,2018-02-12,2018-02-18,2018-02-18,31,0,0,0.0
North,2018-02-19,2018-02-25,2018-02-25,87,12,0,0.0
North,2018-02-26,2018-03-04,2018-03-04,7,0,0,0.0
North,2018-03-05,2018-03-11,2018-03-11,39,0,0,0.0
North,2018-03-12,2018-03-18,2018-03-18,6,2,0,0.0
North,2018-03-19,2018-03-25,2018-03-25,27,13,0,0.0
North,2018-03-26,2018-04-01,2018-04-01,38,14,0,0.0
North,2018-04-02,2018-04-08,2018-04-08,67,0,0,0.0
North,2018-04-09,2018-04-15,2018-04-15,14,0,0,0.0
North,2018-04-16,2018-04-22,2018-04-22,36,14,0,0.0
North,2018-04-23,2018-04-29,2018-04-29,0,0,0,0.0
North,2018-04-30,2018-05-06,2018-05-06,0,0,0,0.0
North,2018-05-07,2018-05-13,2018-05-13,298,20,1,5.0
North,2018-05-14,2018-05-20,2018-05-20,471,26,0,0.0
North,2018-05-14,2018-07-08,2018-07-08,228,0,0,0.0
North,2018-05-18,2018-05-21,2018-05-21,88,42,3,7.142857142857142
North,2018-05-18,2018-05-24,2018-05-24,116,28,0,0.0
North,2018-05-18,2018-06-27,2018-06-27,147,0,0,0.0
North,2018-05-18,2020-01-09,2020-01-09,1212,515,41,7.961165048543689
North,2018-05-18,2020-01-20,2020-01-20,1212,660,52,7.878787878787878
North,2018-05-18,2020-01-26,2020-01-26,1212,680,54,7.941176470588235
North,2018-05-21,2018-05-21,2018-05-21,57,29,0,0.0
North,2018-05-21,2018-05-27,2018-05-27,4,1,0,0.0
North,2018-05-28,2018-06-03,2018-06-03,56,22,0,0.0
North,2018-06-04,2018-06-10,2018-06-10,113,33,0,0.0
North,2018-06-11,2018-06-17,2018-06-17,281,6,0,0.0
North,2018-06-18,2018-06-24,2018-06-24,0,0,0,0.0
North,2018-06-25,2018-07-01,2018-07-01,129,56,3,5.357142857142857
North,2018-06-27,2018-06-27,2018-06-27,116,0,0,0.0
North,2018-07-02,2018-07-08,2018-07-08,580,124,3,2.4193548387096775
North,2018-07-09,2018-07-15,2018-07-15,346,163,2,1.2269938650306749
North,2018-07-16,2018-07-22,2018-07-22,151,82,2,2.4390243902439024
North,2018-07-23,2018-07-29,2018-07-29,275,53,0,0.0
North,2018-07-30,2018-08-05,2018-08-05,453,226,4,1.7699115044247788
North,2018-08-06,2018-08-12,2018-08-12,334,118,2,1.694915254237288
North,2018-08-13,2018-08-19,2018-08-19,305,77,0,0.0
North,2018-08-20,2018-08-26,2018-08-26,740,272,2,0.7352941176470588
North,2018-08-27,2018-09-02,2018-09-02,286,86,1,1.1627906976744187
North,2018-09-03,2018-09-09,2018-09-09,465,170,4,2.3529411764705883
North,2018-09-10,2018-09-16,2018-09-16,685,210,5,2.380952380952381
North,2018-09-17,2018-09-23,2018-09-23,217,98,2,2.0408163265306123
North,2018-09-24,2018-09-30,2018-09-30,495,82,1,1.2195121951219512
North,2018-10-01,2018-10-07,2018-10-07,365,166,5,3.0120481927710845
North,2018-10-08,2018-10-14,2018-10-14,439,133,2,1.5037593984962405
North,2018-10-15,2018-10-21,2018-10-21,357,79,3,3.79746835443038
North,2018-10-22,2018-10-28,2018-10-28,276,66,2,3.0303030303030303
North,2018-10-29,2018-11-04,2018-11-04,219,80,1,1.25
North,2018-11-05,2018-11-11,2018-11-11,299,155,3,1.935483870967742
North,2018-11-12,2018-11-18,2018-11-18,189,89,1,1.1235955056179776
North,2018-11-19,2018-11-25,2018-11-25,332,130,3,2.307692307692308
North,2018-11-26,2018-12-02,2018-12-02,30,5,0,0.0
North,2018-12-10,2018-12-16,2018-12-16,142,36,1,2.7777777777777777
North,2018-12-17,2018-12-23,2018-12-23,29,0,0,0.0
North,2018-12-24,2018-12-30,2018-12-30,19,6,0,0.0
North,2018-12-31,2019-01-06,2019-01-06,27,7,0,0.0
North,2018-12-31,2019-12-29,2019-12-29,476,196,4,2.0408163265306123
