,Region,TL,TR,reporting_date,sCh,cCh,deaths,CFR
2911,North,2018-07-16,2018-07-22,2018-07-22,151,82,2,2.4390243902439024
2912,North,2018-07-23,2018-07-29,2018-07-29,275,53,0,0.0
2913,North,2018-07-30,2018-08-05,2018-08-05,453,226,4,1.7699115044247788
2914,North,2018-08-06,2018-08-12,2018-08-12,334,118,2,1.694915254237288
2915,North,2018-08-13,2018-08-19,2018-08-19,305,77,0,0.0
2916,North,2018-08-20,2018-08-26,2018-08-26,740,272,2,0.7352941176470588
2917,North,2018-08-27,2018-09-02,2018-09-02,286,86,1,1.1627906976744187
2918,North,2018-09-03,2018-09-09,2018-09-09,465,170,4,2.3529411764705883
2919,North,2018-09-10,2018-09-16,2018-09-16,685,210,5,2.380952380952381
2920,North,2018-09-17,2018-09-23,2018-09-23,217,98,2,2.0408163265306123
2921,North,2018-09-24,2018-09-30,2018-09-30,495,82,1,1.2195121951219512
2922,North,2018-10-01,2018-10-07,2018-10-07,365,166,5,3.0120481927710845
2923,North,2018-10-08,2018-10-14,2018-10-14,439,133,2,1.5037593984962405
2924,North,2018-10-15,2018-10-21,2018-10-21,357,79,3,3.79746835443038
2925,North,2018-10-22,2018-10-28,2018-10-28,276,66,2,3.0303030303030303
2926,North,2018-10-29,2018-11-04,2018-11-04,219,80,1,1.25
2927,North,2018-11-05,2018-11-11,2018-11-11,299,155,3,1.935483870967742
2928,North,2018-11-12,2018-11-18,2018-11-18,189,89,1,1.1235955056179776
2929,North,2018-11-19,2018-11-25,2018-11-25,332,130,3,2.307692307692308
2930,North,2018-11-26,2018-12-02,2018-12-02,30,5,0,0.0
2931,North,2018-12-10,2018-12-16,2018-12-16,142,36,1,2.7777777777777777
2932,North,2018-12-17,2018-12-23,2018-12-23,29,0,0,0.0
2933,North,2018-12-24,2018-12-30,2018-12-30,19,6,0,0.0
2934,North,2018-12-31,2019-01-06,2019-01-06,27,7,0,0.0
2935,North,2018-12-31,2019-12-29,2019-12-29,476,196,4,2.0408163265306123
2936,North,2019-01-01,2019-12-31,2019-12-31,581,307,22,7.166123778501629
2937,North,2019-01-01,2020-01-26,2020-01-26,581,211,16,7.5829383886255926
2938,North,2019-01-07,2019-01-13,2019-01-13,42,20,0,0.0
2939,North,2019-01-14,2019-01-20,2019-01-20,39,6,0,0.0
2940,North,2019-01-21,2019-01-27,2019-01-27,0,0,0,0.0
2941,North,2019-01-28,2019-02-03,2019-02-03,28,18,0,0.0
2942,North,2019-02-04,2019-02-10,2019-02-10,17,9,0,0.0
2943,North,2019-02-11,2019-02-17,2019-02-17,80,23,0,0.0
2944,North,2019-02-18,2019-02-24,2019-02-24,33,0,0,0.0
2945,North,2019-02-25,2019-03-03,2019-03-03,255,16,0,0.0
2946,North,2019-03-04,2019-03-10,2019-03-10,104,29,1,3.4482758620689653
2947,North,2019-03-11,2019-03-17,2019-03-17,186,85,1,1.1764705882352942
2948,North,2019-03-18,2019-03-24,2019-03-24,240,74,0,0.0
2949,North,2019-03-25,2019-03-31,2019-03-31,98,48,1,2.083333333333333
2950,North,2019-04-01,2019-04-07,2019-04-07,59,33,0,0.0
2951,North,2019-04-08,2019-04-14,2019-04-14,61,28,0,0.0
2952,North,2019-04-15,2019-04-21,2019-04-21,0,0,0,0.0
2953,North,2019-04-22,2019-04-28,2019-04-28,125,48,0,0.0
2954,North,2019-04-29,2019-05-05,2019-05-05,54,17,0,0.0
2955,North,2019-05-01,2019-05-15,2019-05-15,207,0,0,0.0
2956,North,2019-05-06,2019-05-12,2019-05-12,0,0,0,0.0
2957,North,2019-05-13,2019-05-19,2019-05-19,135,92,2,2.1739130434782608
2958,North,2019-05-20,2019-05-26,2019-05-26,41,21,0,0.0
2959,North,2019-05-27,2019-06-02,2019-06-02,54,26,0,0.0
2960,North,2019-06-03,2019-06-09,2019-06-09,138,73,1,1.36986301369863
2961,North,2019-06-17,2019-06-23,2019-06-23,25,16,1,6.25
2962,North,2019-06-24,2019-06-30,2019-06-30,0,0,0,0.0
2963,North,2019-07-01,2019-07-07,2019-07-07,211,79,1,1.2658227848101267
2964,North,2019-07-08,2019-07-14,2019-07-14,166,88,1,1.1363636363636365
2965,North,2019-07-15,2019-07-21,2019-07-21,287,112,2,1.7857142857142856
2966,North,2019-07-22,2019-07-28,2019-07-28,200,60,0,0.0
2967,North,2019-07-29,2019-08-04,2019-08-04,187,17,0,0.0
2968,North,2019-08-05,2019-08-11,2019-08-11,281,132,1,0.7575757575757576
2969,North,2019-08-12,2019-08-18,2019-08-18,166,50,1,2.0
2970,North,2019-08-19,2019-08-25,2019-08-25,130,37,1,2.7027027027027026
2971,North,2019-08-26,2019-09-01,2019-09-01,441,0,0,0.0
2972,North,2019-09-02,2019-09-08,2019-09-08,231,99,3,3.0303030303030303
2973,North,2019-09-09,2019-09-15,2019-09-15,94,15,0,0.0
2974,North,2019-09-16,2019-09-22,2019-09-22,181,81,0,0.0
2975,North,2019-09-23,2019-09-29,2019-09-29,149,71,0,0.0
2976,North,2019-09-30,2019-10-06,2019-10-06,35,20,0,0.0
2977,North,2019-10-07,2019-10-13,2019-10-13,230,111,3,2.7027027027027026
2978,North,2019-10-28,2019-11-03,2019-11-03,383,40,0,0.0
2979,North,2019-11-11,2019-11-17,2019-11-17,157,75,1,1.3333333333333335
2980,North,2019-11-25,2019-12-01,2019-12-01,0,0,0,0.0
2981,North,2019-12-09,2019-12-15,2019-12-15,2,1,0,0.0
2982,North-West,2010-01-04,2010-01-10,2010-01-10,67,27,1,3.7037037037037033
2983,North-West,2010-01-11,2010-01-17,2010-01-17,16,0,0,0.0
2984,North-West,2010-01-18,2010-01-24,2010-01-24,11,6,0,0.0
2985,North-West,2010-01-25,2010-01-31,2010-01-31,0,0,0,0.0
2986,North-West,2010-02-01,2010-02-07,2010-02-07,0,0,0,0.0
2987,North-West,2010-02-08,2010-02-14,2010-02-14,0,0,0,0.0
2988,North-West,2010-02-15,2010-02-21,2010-02-21,13,0,0,0.0
2989,North-West,2010-02-22,2010-02-28,2010-02-28,15,4,0,0.0
2990,North-West,2010-03-01,2010-03-07,2010-03-07,88,0,0,0.0
2991,North-West,2010-03-08,2010-03-14,2010-03-14,106,33,0,0.0
2992,North-West,2010-03-15,2010-03-21,2010-03-21,339,35,0,0.0
2993,North-West,2010-03-22,2010-03-28,2010-03-28,3,0,0,0.0
2994,North-West,2010-03-29,2010-04-04,2010-04-04,60,15,0,0.0
2995,North-West,2010-04-05,2010-04-11,2010-04-11,59,18,0,0.0
2996,North-West,2010-04-12,2010-04-18,2010-04-18,191,79,1,1.2658227848101267
2997,North-West,2010-04-19,2010-04-25,2010-04-25,257,0,0,0.0
2998,North-West,2010-04-26,2010-05-02,2010-05-02,51,0,0,0.0
2999,North-West,2010-05-03,2010-05-09,2010-05-09,283,99,2,2.0202020202020203
3000,North-West,2010-05-10,2010-05-16,2010-05-16,178,82,1,1.2195121951219512
3001,North-West,2010-05-17,2010-05-23,2010-05-23,214,57,2,3.508771929824561
3002,North-West,2010-05-24,2010-05-30,2010-05-30,0,0,0,0.0
3003,North-West,2010-05-31,2010-06-06,2010-06-06,403,134,3,2.2388059701492535
3004,North-West,2010-06-07,2010-06-13,2010-06-13,0,0,0,0.0
3005,North-West,2010-06-14,2010-06-20,2010-06-20,94,23,1,4.3478260869565215
3006,North-West,2010-06-21,2010-06-27,2010-06-27,133,39,1,2.564102564102564
3007,North-West,2010-06-28,2010-07-04,2010-07-04,120,81,2,2.4691358024691357
3008,North-West,2010-07-05,2010-07-11,2010-07-11,46,25,0,0.0
3009,North-West,2010-07-12,2010-07-18,2010-07-18,93,0,0,0.0
3010,North-West,2010-07-19,2010-07-25,2010-07-25,345,100,2,2.0
3011,North-West,2010-07-26,2010-08-01,2010-08-01,85,48,1,2.083333333333333
3012,North-West,2010-08-02,2010-08-08,2010-08-08,379,100,1,1.0
3013,North-West,2010-08-09,2010-08-15,2010-08-15,91,30,0,0.0
3014,North-West,2010-08-16,2010-08-22,2010-08-22,0,0,0,0.0
3015,North-West,2010-08-23,2010-08-29,2010-08-29,242,60,1,1.6666666666666667
3016,North-West,2010-08-30,2010-09-05,2010-09-05,135,53,0,0.0
3017,North-West,2010-09-06,2010-09-12,2010-09-12,79,39,0,0.0
3018,North-West,2010-09-13,2010-09-19,2010-09-19,212,107,2,1.8691588785046727
3019,North-West,2010-09-20,2010-09-26,2010-09-26,106,62,2,3.225806451612903
3020,North-West,2010-09-27,2010-10-03,2010-10-03,0,0,0,0.0
3021,North-West,2010-10-04,2010-10-10,2010-10-10,212,97,1,1.0309278350515463
3022,North-West,2010-10-11,2010-10-17,2010-10-17,180,72,1,1.3888888888888888
3023,North-West,2010-10-18,2010-10-24,2010-10-24,55,24,0,0.0
3024,North-West,2010-10-25,2010-10-31,2010-10-31,480,91,1,1.098901098901099
3025,North-West,2010-11-01,2010-11-07,2010-11-07,20,0,0,0.0
3026,North-West,2010-11-08,2010-11-14,2010-11-14,0,0,0,0.0
3027,North-West,2010-11-15,2010-11-21,2010-11-21,0,0,0,0.0
3028,North-West,2010-11-22,2010-11-28,2010-11-28,0,0,0,0.0
3029,North-West,2010-11-29,2010-12-05,2010-12-05,19,5,0,0.0
3030,North-West,2010-12-06,2010-12-12,2010-12-12,0,0,0,0.0
3031,North-West,2010-12-13,2010-12-19,2010-12-19,0,0,0,0.0
3032,North-West,2010-12-20,2010-12-26,2010-12-26,18,0,0,0.0
3033,North-West,2010-12-27,2011-01-02,2011-01-02,0,0,0,0.0
3034,North-West,2011-01-01,2011-09-22,2011-09-22,498,255,10,3.9215686274509802
3035,North-West,2011-01-03,2011-01-09,2011-01-09,14,0,1,0.0
3036,North-West,2011-01-10,2011-01-16,2011-01-16,15,7,0,0.0
3037,North-West,2011-01-17,2011-01-23,2011-01-23,80,4,0,0.0
3038,North-West,2011-01-24,2011-01-30,2011-01-30,0,0,0,0.0
3039,North-West,2011-01-31,2011-02-06,2011-02-06,48,13,0,0.0
3040,North-West,2011-02-07,2011-02-13,2011-02-13,0,0,0,0.0
3041,North-West,2011-02-14,2011-02-20,2011-02-20,30,0,0,0.0
3042,North-West,2011-02-21,2011-02-27,2011-02-27,0,0,0,0.0
3043,North-West,2011-02-28,2011-03-06,2011-03-06,15,0,0,0.0
3044,North-West,2011-03-07,2011-03-13,2011-03-13,126,34,0,0.0
3045,North-West,2011-03-14,2011-03-20,2011-03-20,113,50,2,4.0
3046,North-West,2011-03-21,2011-03-27,2011-03-27,87,31,0,0.0
3047,North-West,2011-03-28,2011-04-03,2011-04-03,7,5,0,0.0
3048,North-West,2011-04-04,2011-04-10,2011-04-10,141,86,2,2.3255813953488373
3049,North-West,2011-04-11,2011-04-17,2011-04-17,0,0,0,0.0
3050,North-West,2011-04-18,2011-04-24,2011-04-24,108,31,1,3.225806451612903
3051,North-West,2011-04-25,2011-05-01,2011-05-01,247,106,3,2.8301886792452833
3052,North-West,2011-05-02,2011-05-08,2011-05-08,69,25,0,0.0
3053,North-West,2011-05-09,2011-05-15,2011-05-15,97,36,1,2.7777777777777777
3054,North-West,2011-05-16,2011-05-22,2011-05-22,173,80,1,1.25
3055,North-West,2011-05-23,2011-05-29,2011-05-29,79,30,1,3.3333333333333335
3056,North-West,2011-05-30,2011-06-05,2011-06-05,184,99,1,1.0101010101010102
3057,North-West,2011-06-06,2011-06-12,2011-06-12,143,62,0,0.0
3058,North-West,2011-06-13,2011-06-19,2011-06-19,186,80,2,2.5
3059,North-West,2011-06-20,2011-06-26,2011-06-26,228,72,2,2.7777777777777777
3060,North-West,2011-06-27,2011-07-03,2011-07-03,45,0,0,0.0
3061,North-West,2011-07-04,2011-07-10,2011-07-10,155,49,2,4.081632653061225
3062,North-West,2011-07-11,2011-07-17,2011-07-17,313,197,3,1.5228426395939088
3063,North-West,2011-07-18,2011-07-24,2011-07-24,334,65,0,0.0
3064,North-West,2011-07-25,2011-07-31,2011-07-31,105,40,1,2.5
3065,North-West,2011-08-01,2011-08-07,2011-08-07,0,0,0,0.0
3066,North-West,2011-08-08,2011-08-14,2011-08-14,69,38,1,2.631578947368421
3067,North-West,2011-08-15,2011-08-21,2011-08-21,105,0,0,0.0
3068,North-West,2011-08-22,2011-08-28,2011-08-28,357,81,1,1.2345679012345678
3069,North-West,2011-08-29,2011-09-04,2011-09-04,0,0,0,0.0
3070,North-West,2011-09-05,2011-09-11,2011-09-11,179,32,1,3.125
3071,North-West,2011-09-12,2011-09-18,2011-09-18,29,7,0,0.0
3072,North-West,2011-09-19,2011-09-25,2011-09-25,91,26,1,3.8461538461538463
3073,North-West,2011-09-26,2011-10-02,2011-10-02,215,34,0,0.0
3074,North-West,2011-10-03,2011-10-09,2011-10-09,21,9,0,0.0
3075,North-West,2011-10-10,2011-10-16,2011-10-16,141,11,0,0.0
3076,North-West,2011-10-17,2011-10-23,2011-10-23,106,29,0,0.0
3077,North-West,2011-10-24,2011-10-30,2011-10-30,73,39,1,2.564102564102564
3078,North-West,2011-10-31,2011-11-06,2011-11-06,212,91,1,1.098901098901099
3079,North-West,2011-11-07,2011-11-13,2011-11-13,0,0,0,0.0
3080,North-West,2011-11-14,2011-11-20,2011-11-20,55,16,0,0.0
3081,North-West,2011-11-21,2011-11-27,2011-11-27,0,0,0,0.0
3082,North-West,2011-11-28,2011-12-04,2011-12-04,5,0,0,0.0
3083,North-West,2011-12-05,2011-12-11,2011-12-11,0,0,0,0.0
3084,North-West,2011-12-12,2011-12-18,2011-12-18,0,0,0,0.0
3085,North-West,2011-12-19,2011-12-25,2011-12-25,0,0,0,0.0
3086,North-West,2011-12-26,2012-01-01,2012-01-01,0,0,0,0.0
3087,North-West,2012-01-02,2012-01-08,2012-01-08,28,0,0,0.0
3088,North-West,2012-01-09,2012-01-15,2012-01-15,66,29,0,0.0
3089,North-West,2012-01-16,2012-01-22,2012-01-22,19,4,0,0.0
3090,North-West,2012-01-23,2012-01-29,2012-01-29,0,0,0,0.0
3091,North-West,2012-01-30,2012-02-05,2012-02-05,0,0,0,0.0
3092,North-West,2012-02-06,2012-02-12,2012-02-12,0,0,0,0.0
3093,North-West,2012-02-13,2012-02-19,2012-02-19,39,0,0,0.0
3094,North-West,2012-02-20,2012-02-26,2012-02-26,13,4,0,0.0
3095,North-West,2012-02-27,2012-03-04,2012-03-04,0,0,0,0.0
3096,North-West,2012-03-05,2012-03-11,2012-03-11,10,3,0,0.0
3097,North-West,2012-03-12,2012-03-18,2012-03-18,0,0,0,0.0
3098,North-West,2012-03-19,2012-03-25,2012-03-25,0,0,0,0.0
3099,North-West,2012-03-26,2012-04-01,2012-04-01,15,9,0,0.0
3100,North-West,2012-04-02,2012-04-08,2012-04-08,60,26,0,0.0
3101,North-West,2012-04-09,2012-04-15,2012-04-15,0,0,0,0.0
3102,North-West,2012-04-16,2012-04-22,2012-04-22,82,0,0,0.0
3103,North-West,2012-04-23,2012-04-29,2012-04-29,56,0,0,0.0
3104,North-West,2012-04-30,2012-05-06,2012-05-06,202,102,1,0.9803921568627451
3105,North-West,2012-05-07,2012-05-13,2012-05-13,240,71,1,1.4084507042253522
3106,North-West,2012-05-14,2012-05-20,2012-05-20,0,0,0,0.0
3107,North-West,2012-05-21,2012-05-27,2012-05-27,0,0,0,0.0
3108,North-West,2012-05-28,2012-06-03,2012-06-03,487,96,2,2.083333333333333
3109,North-West,2012-06-04,2012-06-10,2012-06-10,122,64,1,1.5625
3110,North-West,2012-06-11,2012-06-17,2012-06-17,61,36,1,2.7777777777777777
3111,North-West,2012-06-18,2012-06-24,2012-06-24,27,0,0,0.0
3112,North-West,2012-06-25,2012-07-01,2012-07-01,98,0,0,0.0
3113,North-West,2012-07-02,2012-07-08,2012-07-08,367,139,2,1.4388489208633095
3114,North-West,2012-07-09,2012-07-15,2012-07-15,102,38,1,2.631578947368421
3115,North-West,2012-07-16,2012-07-22,2012-07-22,128,33,1,3.0303030303030303
3116,North-West,2012-07-23,2012-07-29,2012-07-29,184,53,1,1.8867924528301887
3117,North-West,2012-07-30,2012-08-05,2012-08-05,199,29,1,3.4482758620689653
3118,North-West,2012-08-06,2012-08-12,2012-08-12,167,15,0,0.0
3119,North-West,2012-08-13,2012-08-19,2012-08-19,58,36,1,2.7777777777777777
3120,North-West,2012-08-20,2012-08-26,2012-08-26,79,49,1,2.0408163265306123
3121,North-West,2012-08-27,2012-09-02,2012-09-02,396,223,5,2.242152466367713
3122,North-West,2012-09-03,2012-09-09,2012-09-09,197,74,3,4.054054054054054
3123,North-West,2012-09-10,2012-09-16,2012-09-16,275,119,1,0.8403361344537815
3124,North-West,2012-09-17,2012-09-23,2012-09-23,492,184,4,2.1739130434782608
3125,North-West,2012-09-24,2012-09-30,2012-09-30,448,238,6,2.5210084033613445
3126,North-West,2012-10-01,2012-10-07,2012-10-07,338,172,4,2.3255813953488373
3127,North-West,2012-10-08,2012-10-14,2012-10-14,0,0,0,0.0
3128,North-West,2012-10-15,2012-10-21,2012-10-21,114,30,1,3.3333333333333335
3129,North-West,2012-10-22,2012-10-28,2012-10-28,142,36,0,0.0
3130,North-West,2012-10-29,2012-11-04,2012-11-04,189,0,0,0.0
3131,North-West,2012-11-05,2012-11-11,2012-11-11,149,95,1,1.0526315789473684
3132,North-West,2012-11-12,2012-11-18,2012-11-18,24,11,0,0.0
3133,North-West,2012-11-19,2012-11-25,2012-11-25,34,10,0,0.0
3134,North-West,2012-11-26,2012-12-02,2012-12-02,21,11,0,0.0
3135,North-West,2012-12-03,2012-12-09,2012-12-09,85,27,0,0.0
3136,North-West,2012-12-10,2012-12-16,2012-12-16,21,5,0,0.0
3137,North-West,2012-12-17,2012-12-23,2012-12-23,22,0,0,0.0
3138,North-West,2012-12-24,2012-12-30,2012-12-30,52,9,0,0.0
3139,North-West,2012-12-31,2013-01-06,2013-01-06,56,14,0,0.0
3140,North-West,2013-01-07,2013-01-13,2013-01-13,43,26,0,0.0
3141,North-West,2013-01-14,2013-01-20,2013-01-20,0,0,0,0.0
3142,North-West,2013-01-21,2013-01-27,2013-01-27,0,0,0,0.0
3143,North-West,2013-01-28,2013-02-03,2013-02-03,50,27,1,3.7037037037037033
3144,North-West,2013-02-04,2013-02-10,2013-02-10,0,0,0,0.0
3145,North-West,2013-02-11,2013-02-17,2013-02-17,0,0,0,0.0
3146,North-West,2013-02-18,2013-02-24,2013-02-24,100,34,0,0.0
3147,North-West,2013-02-25,2013-03-03,2013-03-03,76,11,0,0.0
3148,North-West,2013-03-04,2013-03-10,2013-03-10,31,0,0,0.0
3149,North-West,2013-03-11,2013-03-17,2013-03-17,122,41,0,0.0
3150,North-West,2013-03-18,2013-03-24,2013-03-24,56,24,1,4.166666666666666
3151,North-West,2013-03-25,2013-03-31,2013-03-31,94,29,1,3.4482758620689653
3152,North-West,2013-04-01,2013-04-07,2013-04-07,0,0,0,0.0
3153,North-West,2013-04-08,2013-04-14,2013-04-14,169,29,0,0.0
3154,North-West,2013-04-15,2013-04-21,2013-04-21,80,31,0,0.0
3155,North-West,2013-04-22,2013-04-28,2013-04-28,111,30,0,0.0
3156,North-West,2013-04-29,2013-05-05,2013-05-05,36,0,0,0.0
3157,North-West,2013-05-06,2013-05-12,2013-05-12,288,106,2,1.8867924528301887
3158,North-West,2013-05-13,2013-05-19,2013-05-19,86,57,1,1.7543859649122806
3159,North-West,2013-05-20,2013-05-26,2013-05-26,363,132,3,2.272727272727273
3160,North-West,2013-05-27,2013-06-02,2013-06-02,259,107,2,1.8691588785046727
3161,North-West,2013-06-03,2013-06-09,2013-06-09,42,19,0,0.0
3162,North-West,2013-06-10,2013-06-16,2013-06-16,142,75,1,1.3333333333333335
3163,North-West,2013-06-17,2013-06-23,2013-06-23,325,140,3,2.142857142857143
3164,North-West,2013-06-24,2013-06-30,2013-06-30,92,32,1,3.125
3165,North-West,2013-07-01,2013-07-07,2013-07-07,74,32,1,3.125
3166,North-West,2013-07-08,2013-07-14,2013-07-14,102,57,1,1.7543859649122806
3167,North-West,2013-07-15,2013-07-21,2013-07-21,223,61,0,0.0
3168,North-West,2013-07-22,2013-07-28,2013-07-28,138,64,2,3.125
3169,North-West,2013-07-29,2013-08-04,2013-08-04,298,102,2,1.9607843137254901
3170,North-West,2013-08-05,2013-08-11,2013-08-11,0,0,0,0.0
3171,North-West,2013-08-12,2013-08-18,2013-08-18,0,0,0,0.0
3172,North-West,2013-08-19,2013-08-25,2013-08-25,336,140,1,0.7142857142857143
3173,North-West,2013-08-26,2013-09-01,2013-09-01,177,45,0,0.0
3174,North-West,2013-09-02,2013-09-08,2013-09-08,53,14,0,0.0
3175,North-West,2013-09-09,2013-09-15,2013-09-15,88,15,0,0.0
3176,North-West,2013-09-16,2013-09-22,2013-09-22,0,0,0,0.0
3177,North-West,2013-09-23,2013-09-29,2013-09-29,189,65,2,3.076923076923077
3178,North-West,2013-09-30,2013-10-06,2013-10-06,232,116,1,0.8620689655172413
3179,North-West,2013-10-07,2013-10-13,2013-10-13,115,29,0,0.0
3180,North-West,2013-10-14,2013-10-20,2013-10-20,48,27,0,0.0
3181,North-West,2013-10-21,2013-10-27,2013-10-27,87,55,1,1.8181818181818181
3182,North-West,2013-10-28,2013-11-03,2013-11-03,142,40,1,2.5
3183,North-West,2013-11-04,2013-11-10,2013-11-10,34,20,0,0.0
3184,North-West,2013-11-11,2013-11-17,2013-11-17,0,0,0,0.0
3185,North-West,2013-11-18,2013-11-24,2013-11-24,19,5,0,0.0
3186,North-West,2013-11-25,2013-12-01,2013-12-01,30,19,1,5.263157894736842
3187,North-West,2013-12-02,2013-12-08,2013-12-08,45,17,0,0.0
3188,North-West,2013-12-09,2013-12-15,2013-12-15,18,0,0,0.0
3189,North-West,2013-12-16,2013-12-22,2013-12-22,30,17,1,5.88235294117647
3190,North-West,2013-12-23,2013-12-29,2013-12-29,64,20,0,0.0
3191,North-West,2013-12-30,2014-01-05,2014-01-05,4,1,0,0.0
3192,North-West,2014-01-06,2014-01-12,2014-01-12,32,6,0,0.0
3193,North-West,2014-01-13,2014-01-19,2014-01-19,22,0,0,0.0
3194,North-West,2014-01-20,2014-01-26,2014-01-26,43,2,0,0.0
3195,North-West,2014-01-27,2014-02-02,2014-02-02,60,8,0,0.0
3196,North-West,2014-02-03,2014-02-09,2014-02-09,17,6,0,0.0
3197,North-West,2014-02-10,2014-02-16,2014-02-16,25,16,0,0.0
3198,North-West,2014-02-17,2014-02-23,2014-02-23,24,8,0,0.0
3199,North-West,2014-02-24,2014-03-02,2014-03-02,0,0,0,0.0
3200,North-West,2014-03-03,2014-03-09,2014-03-09,20,8,0,0.0
3201,North-West,2014-03-10,2014-03-16,2014-03-16,62,5,0,0.0
3202,North-West,2014-03-17,2014-03-23,2014-03-23,26,0,0,0.0
3203,North-West,2014-03-24,2014-03-30,2014-03-30,130,36,1,2.7777777777777777
3204,North-West,2014-03-31,2014-04-06,2014-04-06,58,31,2,6.451612903225806
3205,North-West,2014-04-07,2014-04-13,2014-04-13,54,18,0,0.0
3206,North-West,2014-04-14,2014-04-20,2014-04-20,242,124,4,3.225806451612903
3207,North-West,2014-04-21,2014-04-27,2014-04-27,62,37,0,0.0
3208,North-West,2014-04-28,2014-05-04,2014-05-04,74,31,2,6.451612903225806
3209,North-West,2014-05-05,2014-05-11,2014-05-11,103,62,0,0.0
3210,North-West,2014-05-12,2014-05-18,2014-05-18,116,30,1,3.3333333333333335
3211,North-West,2014-05-19,2014-05-25,2014-05-25,298,48,1,2.083333333333333
3212,North-West,2014-05-26,2014-06-01,2014-06-01,66,29,0,0.0
3213,North-West,2014-06-02,2014-06-08,2014-06-08,33,19,0,0.0
3214,North-West,2014-06-09,2014-06-15,2014-06-15,0,0,0,0.0
3215,North-West,2014-06-16,2014-06-22,2014-06-22,151,48,2,4.166666666666666
3216,North-West,2014-06-23,2014-06-29,2014-06-29,0,0,0,0.0
3217,North-West,2014-06-30,2014-07-06,2014-07-06,522,95,2,2.1052631578947367
3218,North-West,2014-07-07,2014-07-13,2014-07-13,112,0,0,0.0
3219,North-West,2014-07-14,2014-07-20,2014-07-20,0,0,0,0.0
3220,North-West,2014-07-21,2014-07-27,2014-07-27,252,12,0,0.0
3221,North-West,2014-07-28,2014-08-03,2014-08-03,185,79,1,1.2658227848101267
3222,North-West,2014-08-04,2014-08-10,2014-08-10,24,10,0,0.0
3223,North-West,2014-08-11,2014-08-17,2014-08-17,277,128,1,0.78125
3224,North-West,2014-08-18,2014-08-24,2014-08-24,166,65,0,0.0
3225,North-West,2014-08-25,2014-08-31,2014-08-31,239,63,1,1.5873015873015872
3226,North-West,2014-09-01,2014-09-07,2014-09-07,76,48,1,2.083333333333333
3227,North-West,2014-09-08,2014-09-14,2014-09-14,172,0,0,0.0
3228,North-West,2014-09-15,2014-09-21,2014-09-21,211,89,1,1.1235955056179776
3229,North-West,2014-09-22,2014-09-28,2014-09-28,363,146,3,2.054794520547945
3230,North-West,2014-09-29,2014-10-05,2014-10-05,74,20,0,0.0
3231,North-West,2014-10-06,2014-10-12,2014-10-12,112,48,1,2.083333333333333
3232,North-West,2014-10-13,2014-10-19,2014-10-19,0,0,0,0.0
3233,North-West,2014-10-20,2014-10-26,2014-10-26,150,10,0,0.0
3234,North-West,2014-10-27,2014-11-02,2014-11-02,91,46,1,2.1739130434782608
3235,North-West,2014-11-03,2014-11-09,2014-11-09,42,24,0,0.0
3236,North-West,2014-11-10,2014-11-16,2014-11-16,163,45,1,2.2222222222222223
3237,North-West,2014-11-17,2014-11-23,2014-11-23,49,6,0,0.0
3238,North-West,2014-11-24,2014-11-30,2014-11-30,17,0,0,0.0
3239,North-West,2014-12-01,2014-12-07,2014-12-07,24,10,0,0.0
3240,North-West,2014-12-08,2014-12-14,2014-12-14,122,30,0,0.0
3241,North-West,2014-12-15,2014-12-21,2014-12-21,32,9,0,0.0
3242,North-West,2014-12-22,2014-12-28,2014-12-28,107,16,0,0.0
3243,North-West,2014-12-29,2015-01-04,2015-01-04,2,1,0,0.0
3244,North-West,2015-01-05,2015-01-11,2015-01-11,112,0,0,0.0
3245,North-West,2015-01-12,2015-01-18,2015-01-18,0,0,0,0.0
3246,North-West,2015-01-19,2015-01-25,2015-01-25,19,6,0,0.0
3247,North-West,2015-01-26,2015-02-01,2015-02-01,34,9,0,0.0
3248,North-West,2015-02-02,2015-02-08,2015-02-08,80,10,0,0.0
3249,North-West,2015-02-09,2015-02-15,2015-02-15,85,21,1,4.761904761904762
3250,North-West,2015-02-16,2015-02-22,2015-02-22,52,0,0,0.0
3251,North-West,2015-02-23,2015-03-01,2015-03-01,146,38,0,0.0
3252,North-West,2015-03-02,2015-03-08,2015-03-08,102,21,0,0.0
3253,North-West,2015-03-09,2015-03-15,2015-03-15,10,0,0,0.0
3254,North-West,2015-03-16,2015-03-22,2015-03-22,79,42,0,0.0
3255,North-West,2015-03-23,2015-03-29,2015-03-29,18,5,0,0.0
3256,North-West,2015-03-30,2015-04-05,2015-04-05,110,59,0,0.0
3257,North-West,2015-04-06,2015-04-12,2015-04-12,102,0,0,0.0
